mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
14.511903643608093,0.00011360645294189453,0.2227494716644287,0.00153350830078125,0.01,50,0.5,"{'learning_rate': 0.01, 'n_estimators': 50, 'subsample': 0.5}",0.615297876339034,0.6202276754550824,0.6177627758970582,0.002464899558024203,17
14.18635380268097,0.06535303592681885,0.21577465534210205,0.0003286600112915039,0.01,50,0.9,"{'learning_rate': 0.01, 'n_estimators': 50, 'subsample': 0.9}",0.6124251617579939,0.6173011867046125,0.6148631742313032,0.0024380124733093256,18
26.75289249420166,0.012704610824584961,0.37006843090057373,0.016785264015197754,0.01,100,0.5,"{'learning_rate': 0.01, 'n_estimators': 100, 'subsample': 0.5}",0.6184122211184794,0.6221070719003383,0.6202596465094088,0.0018474253909294691,15
26.042959451675415,0.036406517028808594,0.33026444911956787,0.003691554069519043,0.01,100,0.9,"{'learning_rate': 0.01, 'n_estimators': 100, 'subsample': 0.9}",0.6171235267269847,0.620523009182194,0.6188232679545893,0.0016997412276046897,16
38.84740746021271,0.10266244411468506,0.4844651222229004,0.0014638900756835938,0.01,150,0.5,"{'learning_rate': 0.01, 'n_estimators': 150, 'subsample': 0.5}",0.6197546111096196,0.6241207109488267,0.6219376610292231,0.0021830499196035524,13
37.7454959154129,0.09456288814544678,0.47132408618927,0.004128813743591309,0.01,150,0.9,"{'learning_rate': 0.01, 'n_estimators': 150, 'subsample': 0.9}",0.6196203721105056,0.6238522257423615,0.6217362989264336,0.002115926815927982,14
14.235819220542908,0.0851060152053833,0.24891197681427002,0.019375920295715332,0.05,50,0.5,"{'learning_rate': 0.05, 'n_estimators': 50, 'subsample': 0.5}",0.6224393910919,0.6240670139075337,0.6232532024997168,0.0008138114078168335,10
13.767127513885498,0.11883854866027832,0.22047805786132812,0.0028409957885742188,0.05,50,0.9,"{'learning_rate': 0.05, 'n_estimators': 50, 'subsample': 0.9}",0.6219561306950896,0.623610589056543,0.6227833598758163,0.0008272291807266963,12
24.34719204902649,0.07040810585021973,0.3125394582748413,0.0022574663162231445,0.05,100,0.5,"{'learning_rate': 0.05, 'n_estimators': 100, 'subsample': 0.5}",0.6234327596853438,0.6254631369811523,0.6244479483332481,0.0010151886479042305,7
22.81020998954773,0.03942394256591797,0.31528937816619873,0.0008684396743774414,0.05,100,0.9,"{'learning_rate': 0.05, 'n_estimators': 100, 'subsample': 0.9}",0.6222783042929632,0.6243086505933523,0.6232934774431578,0.0010151731501945593,9
34.680357933044434,0.08068513870239258,0.36494147777557373,0.03787052631378174,0.05,150,0.5,"{'learning_rate': 0.05, 'n_estimators': 150, 'subsample': 0.5}",0.6236475420839263,0.6256242281050314,0.6246358850944789,0.0009883430105525615,5
32.852747559547424,0.004960417747497559,0.33097851276397705,0.0036584138870239258,0.05,150,0.9,"{'learning_rate': 0.05, 'n_estimators': 150, 'subsample': 0.9}",0.6239428678819771,0.6263491381624873,0.6251460030222322,0.0012031351402551071,1
12.122945547103882,0.013948440551757812,0.2116144895553589,0.0036934614181518555,0.1,50,0.5,"{'learning_rate': 0.1, 'n_estimators': 50, 'subsample': 0.5}",0.6230300426880018,0.62586586479085,0.6244479537394259,0.0014179110514241366,6
11.357009887695312,0.0698251724243164,0.19615399837493896,0.00044095516204833984,0.1,50,0.9,"{'learning_rate': 0.1, 'n_estimators': 50, 'subsample': 0.9}",0.6222246086933176,0.6242281050314128,0.6232263568623653,0.0010017481690475782,11
18.100380539894104,0.02203047275543213,0.1478794813156128,0.0022755861282348633,0.1,100,0.5,"{'learning_rate': 0.1, 'n_estimators': 100, 'subsample': 0.5}",0.6238891722823314,0.625973258873436,0.6249312155778837,0.0010420432955522974,3
16.789247393608093,0.08923447132110596,0.16530954837799072,7.855892181396484e-05,0.1,100,0.9,"{'learning_rate': 0.1, 'n_estimators': 100, 'subsample': 0.9}",0.624103954680914,0.6257316221876175,0.6249177884342657,0.0008138337533517559,4
22.600102424621582,0.07381558418273926,0.18768751621246338,0.00025260448455810547,0.1,150,0.5,"{'learning_rate': 0.1, 'n_estimators': 150, 'subsample': 0.5}",0.6233522162858753,0.6255168340224454,0.6244345251541603,0.0010823088682850313,8
21.382081031799316,0.02204298973083496,0.1885368824005127,0.000823974609375,0.1,150,0.9,"{'learning_rate': 0.1, 'n_estimators': 150, 'subsample': 0.9}",0.6243455848793191,0.6255705310637384,0.6249580579715288,0.0006124730922096311,2
