mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2.817289638519287,0.21366277675186193,0.01854052543640137,0.0036877892829010905,0.01,6,10,0.5,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 10, 'subsample': 0.5}",0.6406286652592071,0.6407420620763469,0.6370439663236669,0.6451987909788421,0.6409871987083382,0.645799394926693,0.6403457540007008,0.6462382803567346,0.6546573936837304,0.6479456784440097,0.643958718475827,0.004812620337625164,59
2.3618515729904175,0.09475915989886599,0.014527630805969239,0.0029672946492039793,0.01,6,10,0.75,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 10, 'subsample': 0.75}",0.6463302752293578,0.6441515650741351,0.6369590643274854,0.6482538233280073,0.6414572284989624,0.6513007759014149,0.639384400139909,0.6411716842961759,0.6545039908779933,0.6535977337110481,0.6457110541384489,0.005791082318797645,37
1.9230556964874268,0.1412817017036486,0.010997962951660157,0.001867626024830852,0.01,6,10,1,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 10, 'subsample': 1}",0.6386946386946386,0.6441515650741351,0.6368205727644652,0.6446146703806871,0.640064397424103,0.6443155452436194,0.6395619757688723,0.6406032482598608,0.6493718008375988,0.6476606506494998,0.6425859065097479,0.00386230950314096,73
3.965076541900635,1.3323608493117145,0.013163232803344726,0.0035750276860252164,0.01,6,50,0.5,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.5}",0.6406286652592071,0.6407420620763469,0.6370439663236669,0.6443329053344228,0.6409783110290724,0.6457023060796646,0.6403457540007008,0.6462382803567346,0.6546573936837304,0.6503067484662578,0.6440976392609803,0.0050411202427165175,55
3.352723217010498,1.5105008381622809,0.012533044815063477,0.0025253440479803954,0.01,6,50,0.75,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.75}",0.6463302752293578,0.6452678782157186,0.6369590643274854,0.6444988916112472,0.6409871987083382,0.6513007759014149,0.6403457540007008,0.6411716842961759,0.6545039908779933,0.6535977337110481,0.6454963246879479,0.005662622985541714,41
1.9760624885559082,0.446879757902799,0.010304498672485351,0.002044815884600666,0.01,6,50,1,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1}",0.6386946386946386,0.6441515650741351,0.6368205727644652,0.6446146703806871,0.640064397424103,0.6443155452436194,0.6395619757688723,0.6406032482598608,0.6493718008375988,0.6476606506494998,0.6425859065097479,0.00386230950314096,73
3.639350485801697,1.215366795982992,0.012730240821838379,0.002153673985772972,0.01,6,100,0.5,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.5}",0.6406286652592071,0.6407420620763469,0.6370439663236669,0.6443329053344228,0.6409783110290724,0.6457023060796646,0.6403457540007008,0.6462382803567346,0.6546573936837304,0.6503067484662578,0.6440976392609803,0.0050411202427165175,55
3.2265239477157595,1.4524047732339256,0.012375354766845703,0.0018423944311921736,0.01,6,100,0.75,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.75}",0.6463302752293578,0.6452678782157186,0.6369590643274854,0.6444988916112472,0.6409871987083382,0.6513007759014149,0.6403457540007008,0.6411716842961759,0.6545039908779933,0.6535977337110481,0.6454963246879479,0.005662622985541714,41
1.9593546867370606,0.4255593646094394,0.012927556037902832,0.0026197596976018553,0.01,6,100,1,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1}",0.6386946386946386,0.6441515650741351,0.6368205727644652,0.6446146703806871,0.640064397424103,0.6443155452436194,0.6395619757688723,0.6406032482598608,0.6493718008375988,0.6476606506494998,0.6425859065097479,0.00386230950314096,73
3.6972931623458862,1.2472795127423515,0.01356942653656006,0.002899352478978112,0.01,6,150,0.5,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 150, 'subsample': 0.5}",0.6406286652592071,0.6407420620763469,0.6370439663236669,0.6443329053344228,0.6409783110290724,0.6457023060796646,0.6403457540007008,0.6462382803567346,0.6546573936837304,0.6503067484662578,0.6440976392609803,0.0050411202427165175,55
3.4849456787109374,1.6229257587910344,0.01291961669921875,0.0026577954207773805,0.01,6,150,0.75,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 150, 'subsample': 0.75}",0.6463302752293578,0.6452678782157186,0.6369590643274854,0.6444988916112472,0.6409871987083382,0.6513007759014149,0.6403457540007008,0.6411716842961759,0.6545039908779933,0.6535977337110481,0.6454963246879479,0.005662622985541714,41
2.1229318618774413,0.5497405819984675,0.013366889953613282,0.002062308550672026,0.01,6,150,1,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 150, 'subsample': 1}",0.6386946386946386,0.6441515650741351,0.6368205727644652,0.6446146703806871,0.640064397424103,0.6443155452436194,0.6395619757688723,0.6406032482598608,0.6493718008375988,0.6476606506494998,0.6425859065097479,0.00386230950314096,73
3.7878180265426638,1.2689963936691049,0.01414351463317871,0.001593321567064423,0.01,6,200,0.5,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.5}",0.6406286652592071,0.6407420620763469,0.6370439663236669,0.6443329053344228,0.6409783110290724,0.6457023060796646,0.6403457540007008,0.6462382803567346,0.6546573936837304,0.6503067484662578,0.6440976392609803,0.0050411202427165175,55
