mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2.2784476280212402,0.03903767033305474,0.0060923099517822266,0.0008291265499381516,0.01,8,50,0.5,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 50, 'subsample': 0.5}",0.6530917242667664,0.6464397113565804,0.661168273161548,0.649020292864866,0.6750335410899581,0.6521730340149917,0.6707352905466113,0.644908250568628,0.6875933885367849,0.659341833463922,0.6599505339870657,0.013212132515883972,73
2.2453752756118774,0.041658219000052225,0.006027698516845703,0.0006443606750311553,0.01,8,50,0.9,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 50, 'subsample': 0.9}",0.6495220950666496,0.6437079017874834,0.6528798432403887,0.6433714800051433,0.6743728281183912,0.6462731178778256,0.6610297629165555,0.6444658944658944,0.6790591130213772,0.6558240356409742,0.6550506072140684,0.012147103238140729,82
4.52274386882782,0.04123049130089599,0.006777572631835938,0.0008979837686213998,0.01,8,100,0.5,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.5}",0.6581489685356676,0.649662809946763,0.6623958891846058,0.6526995017561056,0.6774495508850076,0.6553629756506647,0.6714921120581498,0.6484867616943089,0.6908675521883069,0.6626726521573021,0.6629238774056881,0.012784333181026895,62
4.481037235260009,0.07221407843830657,0.006580829620361328,0.0005634500836636361,0.01,8,100,0.9,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.9}",0.6539283308384747,0.6488682560978469,0.6621326553140489,0.6487720200591488,0.6766076877229501,0.6527007148154169,0.6699323312530859,0.6460714083355594,0.6844131193187797,0.6588209630315549,0.6602247486786867,0.012288343134433178,70
6.759959053993225,0.091165834810799,0.007978725433349609,0.0006306673094871998,0.01,8,150,0.5,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 150, 'subsample': 0.5}",0.6597716375411127,0.654244534965626,0.6636671753428712,0.6562040301065146,0.6800511587546895,0.6567187716076188,0.6747007114931645,0.6523526221639429,0.6934978104789427,0.6651523515660918,0.6656360804020575,0.012567576669759184,54
6.7005856990814205,0.0702395443231735,0.007027101516723633,0.0006399068302390448,0.01,8,150,0.9,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 150, 'subsample': 0.9}",0.6569638095885061,0.6518531907099065,0.6643020097157963,0.6537750810121443,0.6789622358462262,0.6575586130041575,0.6748804060124814,0.650282088017937,0.6912475818136193,0.6625937323948222,0.6642418748115597,0.012717864249661981,57
8.93455114364624,0.13256273317436654,0.007943081855773925,0.0007023873659888162,0.01,8,200,0.5,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.5}",0.659336149248348,0.6544442853988903,0.6645474520497872,0.657158707784525,0.6799322789421799,0.6593252317145459,0.6757088625013153,0.6540196530762568,0.6947006305496872,0.6634820856186336,0.6662655336884169,0.012506128287460793,50
9.054967999458313,0.25948639508015675,0.00783083438873291,0.000649021429173078,0.01,8,200,0.9,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.9}",0.6591610643544139,0.6534887990146724,0.664819581688627,0.6547815158874377,0.6798093555986326,0.6584603204255735,0.6769315137239665,0.6529074896999425,0.6927632484236258,0.6646885461927489,0.6657811435009641,0.012595706601949015,52
0.5903527498245239,0.0285300851064153,0.005509614944458008,0.00061554577045166,0.01,10,10,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 10, 'subsample': 0.5}",0.6512066300969719,0.6463236620157973,0.6575379909958652,0.6459997751796743,0.6740076972656833,0.6553334578740891,0.6689662708530633,0.6454011963445927,0.6805428069579013,0.6561332392232029,0.6581452726806841,0.011749481945471874,75
0.641532039642334,0.05351448638390201,0.0063678503036499025,0.0010846252977149541,0.01,10,10,0.9,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 10, 'subsample': 0.9}",0.6455020165089285,0.640319827130961,0.6565719914309487,0.6433423665816717,0.6735964701591454,0.6509013435036226,0.6632366868215924,0.6430769043976591,0.680298762374234,0.6562105401187601,0.6553056909027524,0.012873538602879575,80
3.013306140899658,0.12287711919403219,0.006396484375,0.0008387534763351016,0.01,10,50,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.5}",0.656160764324411,0.6490870111269886,0.6646117441932872,0.6530508846032851,0.6799039742249158,0.6559403918828541,0.6766182624673189,0.6497292440688667,0.6911755421189385,0.6644016020307066,0.6640679421041573,0.013503711067982607,58
3.976716685295105,1.1050734752903493,0.008289003372192382,0.0024521079527856354,0.01,10,50,0.9,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.9}",0.6526590664457281,0.6466843449843637,0.6595423693312727,0.6494828728155834,0.6780354585323762,0.6532975399965872,0.6691237059161588,0.6465206446338522,0.6856774564321735,0.6607538901372152,0.6601777349225311,0.012793495813990703,71
7.0807612657547,1.1941305061243155,0.007206106185913086,0.0008830221092772472,0.01,10,100,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.5}",0.6580381757852335,0.6516510141580195,0.6656161573030617,0.6564895033977791,0.6800851244154065,0.6578121424002238,0.6760285892361364,0.6531017540451501,0.6942109225128095,0.666250752773119,0.665928413602694,0.01299275872500473,51
6.116124677658081,0.24822016533959576,0.007970333099365234,0.0009424672258242414,0.01,10,100,0.9,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.9}",0.6568914303829305,0.6475577476885155,0.6653715236752786,0.6545401170844847,0.6798113773641514,0.6562873268458922,0.6749856325328023,0.6485337089110674,0.689415426207879,0.664784059341186,0.6638178350034188,0.01314477822592779,59
9.607647585868836,0.48272116895481704,0.008876895904541016,0.0012363300522124031,0.01,10,150,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 150, 'subsample': 0.5}",0.6594206590470367,0.6533719409676816,0.664848290758995,0.6572286608714779,0.6806063355661711,0.6586847363981682,0.6788126401333949,0.6547327651101235,0.69588119116421,0.6667396505837634,0.6670326870601022,0.013121581912280732,47
9.22926139831543,0.07204902684717879,0.00795125961303711,0.0007472382880165566,0.01,10,150,0.9,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 150, 'subsample': 0.9}",0.65793708750929,0.653163699119238,0.6651754124199482,0.6550293843400513,0.6814021024743984,0.657881691134073,0.6762171875379421,0.6525226034659998,0.6918587050662524,0.6654251306425607,0.6656613003709755,0.012680040602691055,53
12.053658127784729,0.08653030126364396,0.010086798667907714,0.0011161384180749558,0.01,10,200,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.5}",0.6597586982417919,0.6541709427007389,0.6653246187152406,0.6577425936663748,0.6814368768413229,0.6603692714284904,0.6792052159976689,0.655387597840428,0.6969213148458431,0.667573367048935,0.6677890497326835,0.013157205743138086,42
12.693133568763733,0.4915067719008679,0.010183095932006836,0.0020552378175792397,0.01,10,200,0.9,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.9}",0.6592637700427725,0.6538454384522011,0.6635191821068898,0.6579002913768466,0.6822156609191916,0.6592435523875839,0.6779194288628251,0.6538387444047822,0.6938798636911845,0.6669152976448725,0.6668541229889149,0.012783838905133831,48
0.37277493476867674,0.009747646675943503,0.0065338373184204105,0.0011743765315641976,0.05,6,10,0.5,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 10, 'subsample': 0.5}",0.6466204571939674,0.6449525006408996,0.6558643734993446,0.6386769404703274,0.6691227074189899,0.6490405105200545,0.6586848303829436,0.6347931489440924,0.6808374412147997,0.6474925370234866,0.6526085447308907,0.013273900576115402,85
0.4002748966217041,0.03223338456705283,0.006708788871765137,0.0011826958114790856,0.05,6,10,0.9,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 10, 'subsample': 0.9}",0.6404221284662159,0.6341283724059736,0.6471881689516659,0.6341219027563133,0.6648442472279572,0.6398099378671022,0.6622819585083737,0.6332710068559125,0.6674417004605684,0.6444361162734978,0.6467945539773581,0.012613406300505687,88
1.919264316558838,0.04883990112154729,0.007573270797729492,0.0015352716556106263,0.05,6,50,0.5,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.5}",0.65909636785781,0.6548890738130416,0.664477903315938,0.6510748109851416,0.6776953975721022,0.6566536707579113,0.6746149114073642,0.6506519997086035,0.6961831103340537,0.6618308413575171,0.6647168087109483,0.013572181488194737,55
2.030243730545044,0.17090097326025647,0.0068331480026245115,0.0013268312930653275,0.05,6,50,0.9,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.9}",0.6573281317350064,0.6536489228437669,0.6638378123526637,0.652301618301992,0.6781955823614707,0.6570244625540722,0.6725075479792462,0.6488506026241877,0.6914009697028565,0.6605709581749541,0.6635666608630217,0.012654192976059922,60
4.301356506347656,0.21841757188029132,0.008424615859985352,0.0022338997862362325,0.05,6,100,0.5,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.5}",0.660932130948944,0.6591024331543667,0.6656270748368638,0.656668631822751,0.6834982689643627,0.6631795254997198,0.67739531984815,0.6564196271743442,0.6987198789085582,0.6648496234515539,0.6686392514609614,0.013032697114079962,40
3.5906121730804443,0.1270856804707233,0.007103657722473145,0.0006130196552802565,0.05,6,100,0.9,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.6607153976853212,0.6577377414291294,0.6660690327792887,0.6556140789281083,0.6824974950325221,0.6603510755388207,0.6755291679819981,0.6554240224051544,0.6955865569073116,0.663852401427193,0.6673376970114848,0.012541452432228848,45
5.356427025794983,0.07249618166947573,0.0074758768081665036,0.0007950931857587277,0.05,6,150,0.5,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 150, 'subsample': 0.5}",0.6622786267845112,0.6577745375615727,0.6655987701195994,0.6609741836717363,0.6829030611956075,0.6642672353488718,0.67936305577815,0.6577244360263228,0.6998223290676122,0.6654340344106353,0.669614026996462,0.012869954099929665,30
5.364262557029724,0.1406021293460074,0.007088136672973633,0.0006647579006904379,0.05,6,150,0.9,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 150, 'subsample': 0.9}",0.6636235052076636,0.6605209038424058,0.6656958148645052,0.6605665957431321,0.6839568053840425,0.6643489146758341,0.6792100726062988,0.6577126992221333,0.695878762859895,0.6640037654844622,0.6695517839890373,0.011849956433012713,31
8.57180576324463,0.6262474345733582,0.009188127517700196,0.002116873658291796,0.05,6,200,0.5,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.5}",0.6632474568211538,0.6587118280561209,0.6665117994279213,0.6609078697627173,0.6840401021234199,0.6660221278192509,0.6818196903102564,0.6591231393118185,0.6993585229434286,0.6674511425962741,0.6707193679172361,0.012657242173409257,2
7.314616274833679,0.3181697404805737,0.00857234001159668,0.0013434111023560384,0.05,6,200,0.9,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.9}",0.6646376227919287,0.65806567179629,0.6655737002271653,0.6622818616093414,0.6843005055222503,0.6654916165470994,0.6807220967598326,0.6594428660466396,0.6963271897234162,0.6659488340920423,0.6702791965116004,0.011875794043785968,14
0.566144585609436,0.01818614259658866,0.006082320213317871,0.0009651083628245723,0.05,8,10,0.5,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 10, 'subsample': 0.5}",0.6517642330270762,0.6461793079577499,0.6579734792886297,0.6451979429748905,0.6752256088142506,0.6519563007513689,0.6652327529686021,0.6426422379252568,0.685474288304477,0.6560417732420724,0.6577687925254374,0.01312274738577785,77
0.5870996713638306,0.014269612829095234,0.00604395866394043,0.0008715290426544286,0.05,8,10,0.9,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 10, 'subsample': 0.9}",0.6503251403307447,0.6447301064338239,0.6553079836285516,0.6399575267499797,0.6725314040838045,0.6466734274505618,0.6605364124232048,0.6388646058457379,0.6807002420209968,0.652124924722688,0.6541751773690094,0.012974381691806472,83
2.75831561088562,0.055374804395423,0.007277870178222656,0.0008835143859611017,0.05,8,50,0.5,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 50, 'subsample': 0.5}",0.6602584786780565,0.6566476054613547,0.6664956253037704,0.6562311217644675,0.6795424825501419,0.6605039210120472,0.6785896408537917,0.653586605473398,0.697865115789644,0.6652927882716329,0.6675013385158305,0.013174413439722704,44
2.64487509727478,0.07792706190313016,0.0070180177688598635,0.0009603719548396749,0.05,8,50,0.9,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 50, 'subsample': 0.9}",0.6616898886654163,0.6535223603222856,0.6652672005745048,0.6550225103372871,0.6808335820104922,0.6586519837967624,0.6788490646981213,0.6528933245914379,0.6939227637340843,0.6649115451113456,0.6665564223841738,0.012976872262226146,49
4.617392134666443,0.18210008580512013,0.006772947311401367,0.0009594837437115263,0.05,8,100,0.5,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.5}",0.6624589682687945,0.6569003261512134,0.6672986705678654,0.6605552738562265,0.6841492774614388,0.6646060832498346,0.6804663153719758,0.6599965194304818,0.6998741328930007,0.6673167766416929,0.6703622343892525,0.012892749066347214,10
4.713029193878174,0.25655635061533383,0.006787991523742676,0.0007522203536242295,0.05,8,100,0.9,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.9}",0.6636255269731824,0.6579221264444504,0.6658150990301186,0.6602382610228679,0.6826927975816449,0.6635952004903994,0.6789971912613424,0.6569995871882666,0.6954918530390228,0.6659747359628048,0.66913523789941,0.011874181311064783,37
7.689194393157959,0.11434381904912694,0.008989953994750976,0.0015719615246708545,0.05,8,150,0.5,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 150, 'subsample': 0.5}",0.6635612348296824,0.657180138499025,0.6669234308875631,0.6626441619903229,0.6842018433649293,0.6653929543897786,0.6831131670754311,0.6594525792639,0.6987741110382621,0.6652470552810676,0.6706490676619963,0.012735099907519332,4
7.469155740737915,0.19129602336691096,0.008227181434631348,0.0012872589229741996,0.05,8,150,0.9,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 150, 'subsample': 0.9}",0.6643270796082305,0.6571235290644966,0.6654968731374485,0.6621371031981905,0.684818077495081,0.6651543860585519,0.6809301214961593,0.6587499898820656,0.6956213626024947,0.6649993686419002,0.6699357891184619,0.01204405999275002,20
9.962082028388977,0.16664241532461876,0.009127044677734375,0.0019552696252676974,0.05,8,200,0.5,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.5}",0.6639017001430602,0.6581238986432336,0.6656295009554863,0.6613906673686236,0.6851803778760626,0.6660819720786094,0.6840901548448719,0.6595691378710247,0.6979671045708782,0.6648059140446418,0.6706740428396494,0.012763922625468169,3
9.060023260116576,0.5095423233053153,0.008645009994506837,0.0007607468958554489,0.05,8,200,0.9,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.9}",0.6647112150568156,0.657155068606591,0.6654823164257126,0.662958748705059,0.6856567058323083,0.6656048354161561,0.6836959601110544,0.6590559562257675,0.6950248091757527,0.6645011623464505,0.6703846777901667,0.012205539889277363,9
0.6156008243560791,0.02485058934144619,0.005651330947875977,0.0005114241266217584,0.05,10,10,0.5,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 10, 'subsample': 0.5}",0.6560891938250428,0.6481909646490255,0.6612911965050953,0.6496122658087912,0.6766452925616012,0.6557665200482312,0.6718648567705172,0.6473406020575831,0.6892903685356517,0.6607348684508739,0.6616826129212413,0.013001911738203786,66
0.6235725164413453,0.01874464203868218,0.005535650253295899,0.00036096706415329993,0.05,10,10,0.9,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 10, 'subsample': 0.9}",0.650444424496358,0.6485253646658468,0.6615273387176992,0.6466172223691371,0.6775146517347153,0.651135059597604,0.6647648996705602,0.644996883676129,0.6822887577604559,0.66271393326383,0.6590528535952336,0.012380383819179453,74
2.865018439292908,0.02184986664938079,0.0069474935531616214,0.0008794059284137805,0.05,10,50,0.5,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.5}",0.6621039462436809,0.655895913041439,0.6657580852424866,0.6591764297723572,0.6817142630705119,0.6613744932444726,0.6806994325862251,0.654551451721263,0.6987943469075544,0.6665433629693904,0.6686611724799382,0.013357819570991837,39
3.3889837741851805,0.5122667425521895,0.006386899948120117,0.0008971189139679528,0.05,10,50,0.9,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.9}",0.6612988792140669,0.6544459028113053,0.6637864595084846,0.6598064119080371,0.6822290045716162,0.6603324752960471,0.6798883789449828,0.6542005617477316,0.6941243129922375,0.6656958861353761,0.6675808273129886,0.012619637667093698,43
7.154334831237793,0.45144624571089775,0.008947801589965821,0.001336535115702954,0.05,10,100,0.5,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.5}",0.6638628822450978,0.6568631256656663,0.6674135068493372,0.6625713784316436,0.6843943154423259,0.6654689727732882,0.6823409663032305,0.6596865059129211,0.6992565341621946,0.6666692298726276,0.6708527417658332,0.012721152922730877,1
5.8488881349563595,0.3979382683594557,0.007513618469238282,0.0011188604168368241,0.05,10,100,0.9,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.9}",0.6642737049985321,0.656992518658874,0.6662052997752606,0.6615362344859822,0.684134316396599,0.6642534873433434,0.681164452862566,0.6572679148150846,0.6959394704677725,0.6664158771992308,0.6698183277003246,0.012218610504058619,27
8.611104083061218,0.17425602796538386,0.008608317375183106,0.0010950036290983184,0.05,10,150,0.5,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 150, 'subsample': 0.5}",0.6639372832161923,0.6561563164402693,0.665086050384014,0.662703197543474,0.6852022129436663,0.6644952904994004,0.6839922132374963,0.6594792906113661,0.6982115538719312,0.6639527711763983,0.6703216179924208,0.013057936918205143,11
8.746194410324097,0.1781951385655697,0.0085601806640625,0.0008960288135851906,0.05,10,150,0.9,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 150, 'subsample': 0.9}",0.6656032180037411,0.6564797989232884,0.6661131072676001,0.6632142998666444,0.6854723208169873,0.6641847473157018,0.6824340513019758,0.6589369693143278,0.6956156965590927,0.664776774440034,0.6702830983809394,0.012231647043605952,12
12.22933008670807,0.3265291777164229,0.009269618988037109,0.0010582306232305278,0.05,10,200,0.5,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.5}",0.6633226664984557,0.656546921538515,0.6660573065392792,0.6617828898792844,0.6863635150577052,0.6657212891100431,0.6835575467650938,0.6593554470912961,0.6976093344017871,0.664232835154019,0.6704549752035478,0.012981867809342252,8
11.886940121650696,0.269543370843261,0.009659314155578613,0.0012184743607124913,0.05,10,200,0.9,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.9}",0.6650201408280991,0.6563221012128169,0.6651620687675237,0.6630606456872101,0.685746472221346,0.6646133616057023,0.6834911731138146,0.6589887731397166,0.6947204617015937,0.663544816711887,0.670067001498971,0.01231420312107743,17
0.3765815496444702,0.015343452036088176,0.006430768966674804,0.0008390947398058674,0.1,6,10,0.5,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 10, 'subsample': 0.5}",0.6489216307075452,0.6499098696931688,0.6561191159547222,0.6407015364609236,0.6736712754833436,0.6486001699900447,0.6662162162162162,0.642671377577038,0.6850129104846086,0.6545483685059152,0.6566372471073526,0.013453996637210542,78
0.3950615406036377,0.022035182603375367,0.005981063842773438,0.0006163298200329885,0.1,6,10,0.9,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 10, 'subsample': 0.9}",0.6510262886126887,0.6491250203187434,0.6580430280224788,0.6443839801769934,0.673988692669806,0.6453799018715889,0.6644905012829541,0.6407542313202691,0.6842633738860154,0.6530630581043715,0.6564518076265908,0.013256746521349564,79
1.7700448036193848,0.09487980807205185,0.006649327278137207,0.0007619328567743313,0.1,6,50,0.5,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.5}",0.6637209543056732,0.6584607247786773,0.6630529629782385,0.653025814710851,0.6827526418410035,0.6639105959113432,0.6794172879078539,0.6564495762608971,0.6994451324640004,0.6653522816310409,0.668558797278958,0.013597139578726781,41
1.994274640083313,0.050865757144795416,0.006464552879333496,0.0007413783189064475,0.1,6,50,0.9,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.9}",0.661030388753161,0.6572901225432517,0.6655813829361372,0.6563459580459393,0.6816564405766723,0.6616571360640106,0.6749799664894004,0.6549059841512672,0.6944189472491359,0.6650321506970841,0.667289847750606,0.012056419762426027,46
3.7951894998550415,0.27185052563398543,0.0071011543273925785,0.0009066304795668453,0.1,6,100,0.5,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.5}",0.6648794259479857,0.6554155415541554,0.6668142555495442,0.6608908869323589,0.6849587923751944,0.6662461394387418,0.6809641177565705,0.6597520701294287,0.699201492597719,0.6660548698754768,0.6705177592157174,0.012887012742263051,6
3.3735519886016845,0.07372663784635705,0.006456851959228516,0.0004001505522213176,0.1,6,100,0.9,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.6639477963968904,0.6593199751241969,0.6662837442773927,0.6602156172490565,0.6838225601535894,0.6659388310798735,0.6815655277919428,0.6582594724104158,0.6947520296576899,0.6645727972077782,0.6698678351348827,0.011753030725760786,24
5.418645310401916,0.08139680286960524,0.007513236999511719,0.0008698796647114629,0.1,6,150,0.5,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 150, 'subsample': 0.5}",0.6635127124572295,0.6562735788403639,0.6639684184051828,0.6629854360099082,0.683669714680363,0.6640965983390792,0.6822333114785945,0.6597075512169852,0.6980836631780029,0.6648180555465617,0.6699349040152269,0.012684185410415624,21
